  1.1687606e+000  1.6959273e+000  1.7034993e+000  1.5227291e+000
  9.5144726e-001  1.5638722e+000  1.2511305e+000  1.2554833e+000
  1.4188568e+000  5.1030043e-001  6.1269585e-001  8.4728435e-001
  1.4973770e+000  2.4967317e+000  2.5845963e+000  2.1929017e+000
  1.6450382e+000  2.3185984e+000  2.2848466e+000  2.0828277e+000
  1.3427543e+000  1.7262730e+000  1.2568422e+000  1.4419565e+000
  6.6870772e-001  1.1088183e+000  1.1555434e+000  9.7768980e-001
  9.0190650e-001  1.1214235e+000  1.4331742e+000  1.1521681e+000
  4.0886974e-001  3.9620996e-001  4.2805898e-001  4.1104623e-001
  9.9637580e-001  1.7247983e+000  1.0789839e+000  1.2667193e+000
  1.2752178e+000  2.5696637e+000  2.5944117e+000  2.1464311e+000
  1.0697892e+000  1.3584698e+000  1.6284572e+000  1.3522387e+000
  9.8967760e-001  1.8656489e+000  1.7482448e+000  1.5345238e+000
  3.3854590e-001  3.1748151e-001  3.3553534e-001  3.3052092e-001
  1.6138585e+000  3.4809059e+000  1.9465743e+000  2.3471129e+000
  2.5677777e+000  4.4528389e+000  2.2901891e+000  3.1036019e+000
  2.6938614e-001  2.3200337e-001  2.6362116e-001  2.5500355e-001
  1.5051563e+000  6.7048012e+000  5.6056373e+000  4.6051983e+000
  4.4340298e-001  6.5801651e-001  5.7234175e-001  5.5792042e-001
  8.4143281e-001  2.6993415e+000  1.1075359e+000  1.5494367e+000
  1.0994971e+000  1.6551927e+000  1.6546372e+000  1.4697757e+000
  4.6665103e-002  1.9386572e-002  1.9899810e-002  2.8650495e-002
  6.8384881e-001  8.6497884e-001  9.7769829e-001  8.4217532e-001
  8.3230532e-001  2.0239553e+000  1.6534030e+000  1.5032212e+000
  7.0159419e-001  5.5456050e-001  1.1204328e+000  7.9219584e-001
  1.0102163e+000  1.6020340e+000  1.0394515e+000  1.2172339e+000
  1.1767734e+000  1.1229123e+000  1.0290410e+000  1.1095756e+000
  1.1486218e+000  2.4625889e+000  2.2186049e+000  1.9432718e+000
  1.1286317e+000  2.1188622e+000  1.2151016e+000  1.4875318e+000
  5.3642656e-001  5.7697008e-001  5.4614969e-001  5.5318211e-001
  6.7554823e-001  3.0394220e+000  7.0770948e-001  1.4742266e+000
  1.2306030e+000  2.6147347e+000  2.2877202e+000  2.0443526e+000
  2.1503503e-001  2.0661594e-001  2.0405834e-001  2.0856977e-001
  1.7941669e-001  2.7975548e-001  1.7237093e-001  2.1051437e-001
  2.0512451e+000  1.7660921e+000  1.3072934e+000  1.7082102e+000
  3.5186522e-001  9.7519313e-001  4.5050859e-001  5.9252231e-001
  9.5705519e-001  1.3669049e+000  1.3598387e+000  1.2279329e+000
  1.4870904e+000  1.9951213e+000  1.2790529e+000  1.5870882e+000
  4.0968747e-001  4.6922613e-001  4.9379784e-001  4.5757048e-001
  1.2239234e+000  1.1573506e+000  4.6776829e-001  9.4968077e-001
  2.1179226e+001  2.1169177e+001  2.1288910e+001  2.1212438e+001
  3.1318153e+000  3.5445408e+000  7.3355439e+000  4.6706333e+000
  4.7667027e-001  2.7386952e-001  2.8034714e-001  3.4362898e-001
  1.0118037e+000  1.0669970e+000  9.3152926e-001  1.0034433e+000
  1.5574143e+000  2.0789633e+000  3.1527529e+000  2.2630435e+000
  8.2133509e-001  1.3347442e+000  8.3846072e-001  9.9817999e-001
  6.7053900e-001  1.0905066e+000  5.4908074e-001  7.7004213e-001
  4.2764578e-001  6.4602589e-001  4.0755474e-001  4.9374214e-001
  1.4206295e+000  8.2060147e-001  8.8701379e-001  1.0427483e+000
  3.9940280e+000  3.7650242e+000  2.5769191e+000  3.4453238e+000
  1.0493163e+000  1.4076643e+000  1.1260890e+000  1.1943566e+000
  2.1760635e+001  2.1208130e+001  3.0115294e+001  2.4361353e+001
  7.8959599e-001  1.0774638e+000  1.2311607e+000  1.0327402e+000
  2.4947008e-001  2.1897436e-001  3.1780754e-001  2.6208399e-001
  1.0782947e+000  1.4712665e+000  1.7199152e+000  1.4231588e+000
  1.6474761e+000  9.6838099e-001  1.0122468e+000  1.2093680e+000
  1.5764050e+000  1.6196810e+000  1.5063816e+000  1.5674892e+000
  2.0145767e-001  2.0309273e-001  1.9535423e-001  1.9996821e-001
  7.0007158e+000  5.8322857e+000  8.9906370e+000  7.2745462e+000
  2.2656190e+000  1.8638707e+000  2.1217794e+000  2.0837563e+000
  8.0975695e-001  1.1626570e+000  6.9340370e-001  8.8860590e-001
  1.7523306e+000  1.3863465e+000  2.2397738e+000  1.7928170e+000
  4.8404208e+000  5.7513231e+000  9.0038762e+000  6.5318734e+000
  9.0519041e-001  1.2381534e+000  2.2877235e+000  1.4770224e+000
  1.3432752e-001  1.5501008e-001  7.9954830e-002  1.2309748e-001
  1.0890779e+000  1.4716237e+000  1.4677827e+000  1.3428281e+000
  9.8787189e-001  9.4528998e-001  1.1813625e+000  1.0381748e+000
  4.3020070e+000  4.6077304e+000  9.0661254e+000  5.9919542e+000
  1.2937946e-001  2.8851565e-002  3.6207003e-002  6.4812675e-002
  1.8020312e+000  2.1361310e+000  1.5429902e+000  1.8270508e+000
  4.3217387e-002  9.3129021e-001  1.0648753e+000  6.7979428e-001
  8.1089961e-001  2.5832838e+000  2.2671754e+000  1.8871196e+000
  6.1377118e-001  9.0866710e-001  8.3123840e-001  7.8455889e-001
  1.4733121e+000  1.5365439e+000  2.4537075e+000  1.8211878e+000
  1.2047838e+000  1.8909507e+000  1.3276616e+000  1.4744654e+000
  4.9425190e-001  3.7695943e-001  7.2589266e-001  5.3236800e-001
  2.7078332e-001  4.3144836e-001  3.6647992e-001  3.5623720e-001
  1.2313946e-001  3.8394008e-002  4.0155586e-002  6.7229684e-002
  1.4597537e+000  2.8952564e+000  2.4150496e+000  2.2566866e+000
  2.4780747e+000  2.1957443e+000  2.0321114e+000  2.2353101e+000
  9.7707973e-001  8.7588540e-001  1.0481052e+000  9.6702345e-001
  1.2103924e+000  1.2454596e+000  8.8443870e-001  1.1134302e+000
  1.2725409e+000  6.7683682e-001  1.1449514e+000  1.0314430e+000
  1.3233213e-001  1.0420711e-001  1.0522132e-001  1.1392019e-001
  2.6093590e+000  2.0346569e+000  3.6371804e+000  2.7603988e+000
  2.4400405e-001  2.9375867e-001  3.5468732e-001  2.9748334e-001
  1.1762757e+000  1.3269655e+000  1.1059069e+000  1.2030494e+000
  5.7932065e-001  4.1571042e-001  6.4163512e-001  5.4555540e-001
  8.1676967e-001  6.6247669e-001  9.8983836e-001  8.2302824e-001
  3.5265589e+000  2.2129351e+000  3.6476433e+000  3.1290458e+000
  1.0123746e+000  1.4770293e+000  1.3394518e+000  1.2762853e+000
  1.1211361e+000  2.0264757e+000  2.1417003e+000  1.7631040e+000
  1.3985803e+000  2.2964106e+000  1.5009596e+000  1.7319835e+000
  7.0202064e-001  8.2139976e-001  1.1149225e+000  8.7944764e-001
  5.3355934e-001  1.5120562e+000  7.1178770e-001  9.1913442e-001
  8.9843749e-001  1.0693021e+000  8.0445890e-001  9.2406616e-001
  5.0891665e-001  8.1640030e-001  8.4559463e-001  7.2363719e-001
  1.3509445e+000  1.5443955e+000  1.9495736e+000  1.6149712e+000
  6.3645740e-001  4.8854449e-001  4.7797712e-001  5.3432634e-001
  5.8459944e-001  7.0633176e-001  4.5716579e-001  5.8269900e-001
  7.0052062e-001  1.0546533e+000  7.7819957e-001  8.4445784e-001
  2.9523149e-001  2.0690095e-001  1.8129636e-001  2.2780960e-001
  1.2839598e+000  8.3929789e-001  8.5965777e-001  9.9430515e-001
  1.3694845e+000  2.7851329e+000  2.3408229e+000  2.1651468e+000
  1.5909699e+000  7.2172644e-001  9.0286943e-001  1.0718553e+000
  3.7851714e-001  4.2841864e-001  2.5610300e-001  3.5434626e-001
  5.6564969e-001  9.2609109e-001  5.0801414e-001  6.6658497e-001
  1.5791380e+000  1.6320733e+000  1.3471549e+000  1.5194554e+000
  7.1997627e-001  1.1444914e+000  8.3071006e-001  8.9839259e-001
  2.4307065e-001  8.8201501e-002  6.1867442e-002  1.3104653e-001
  1.8006761e+000  1.6619014e+000  1.3140711e+000  1.5922162e+000
  1.0241341e+000  1.1892524e+000  7.8106751e-001  9.9815134e-001
  1.6192171e+000  3.0293752e+000  1.2881445e+000  1.9789122e+000
  9.7684196e-001  5.1832737e-001  5.9969917e-001  6.9828950e-001
  2.0200039e+000  1.8016063e+000  1.2692694e+000  1.6969598e+000
  1.3956050e+000  1.2657142e+000  1.2784334e+000  1.3132509e+000
  1.0675542e+000  1.7199628e+000  1.1163684e+000  1.3012951e+000
  4.8248076e-002  3.2867839e-002  2.8739102e-002  3.6618339e-002
  4.9459969e-001  1.5096617e-001  2.2330635e-001  2.8962407e-001
  1.2923579e+000  1.9555370e+000  1.7184384e+000  1.6554445e+000
  1.1881785e+000  1.5001614e+000  1.6191487e+000  1.4358295e+000
  1.6052385e+000  2.1599757e+000  1.8469900e+000  1.8707348e+000
  3.5831777e-001  9.1891481e-002  1.2896751e-001  1.9305892e-001
  6.0199092e-001  6.8116821e-001  5.4183168e-001  6.0833027e-001
  3.8195526e-001  6.2158047e-001  4.7287656e-001  4.9213743e-001
  1.8082939e+000  3.8321670e+000  2.2619242e+000  2.6341284e+000
  1.3160165e+000  5.5931869e-001  1.0914528e+000  9.8892936e-001
  1.6640109e+000  8.1381227e-001  1.3998607e+000  1.2925613e+000
  6.7155653e+000  5.7222977e+000  5.7457186e+000  6.0611939e+000
  1.1096951e+000  1.7551281e+000  1.3646755e+000  1.4098329e+000
  1.1658956e+000  2.2824566e+000  2.0851979e+000  1.8445167e+000
  9.2521310e-001  2.3381206e+000  6.6907266e-001  1.3108021e+000
  8.3216306e-001  1.3454930e+000  6.8966065e-001  9.5577223e-001
  2.8793237e+000  2.9807923e+000  3.0162220e+000  2.9587793e+000
  1.0212411e+000  1.0443629e+000  1.4244087e+000  1.1633376e+000
  1.9223059e+000  2.6687184e+000  1.9586054e+000  2.1832099e+000
  1.1008546e+000  1.0169470e+000  1.1592828e+000  1.0923615e+000
  2.9890353e-001  8.1700845e-001  8.7387981e-001  6.6326393e-001
  6.7319109e-001  7.1156350e-001  1.2854285e+000  8.9006104e-001
  8.5807312e-001  5.8922407e-001  9.3516667e-001  7.9415462e-001
  1.3007159e+000  5.4517113e-001  7.1547412e-001  8.5378707e-001
  1.3379599e+000  1.3963148e+000  1.2443590e+000  1.3262112e+000
  6.1049534e-001  7.3018553e-001  1.3695498e+000  9.0341023e-001
  1.3353511e+000  4.0051394e+000  1.3662655e+000  2.2355853e+000
  2.3148056e+001  1.4803209e+001  1.7438860e+001  1.8463375e+001
  1.8099797e-001  1.0637495e-001  1.6931023e-001  1.5222772e-001
  5.2980334e-001  3.1530064e-001  4.0209514e-001  4.1573304e-001
  7.5898657e-001  1.2871222e+000  1.0076356e+000  1.0179148e+000
  2.6937741e-001  8.2081379e-002  1.0381443e-001  1.5175774e-001
  1.7441499e+000  8.0173576e+000  1.5073714e+000  3.7562930e+000
  1.3778278e+000  2.3739671e+000  1.5990176e+000  1.7836042e+000
  2.1409568e-001  1.2038523e-001  2.4036628e-001  1.9161573e-001
  8.6458990e-001  9.6889346e-001  4.2687358e-001  7.5345231e-001
  1.1998292e+000  1.2463030e+000  1.1318443e+000  1.1926588e+000
  9.6920394e-001  1.0302858e+000  8.1927891e-001  9.3958954e-001
  6.2956794e-001  9.0965275e-001  7.2311366e-001  7.5411145e-001
  2.0045714e+000  1.8098603e+000  1.9568614e+000  1.9237644e+000
  7.0951685e-001  7.3786841e-001  5.0944357e-001  6.5227628e-001
  5.4959356e-001  3.0326162e-001  5.2437179e-001  4.5907566e-001
  1.4184080e+000  1.3784688e+000  1.1217059e+000  1.3061942e+000
  1.1063967e+000  7.7690323e+000  1.0461312e+000  3.3071867e+000
  1.7312852e+000  1.6934315e+000  1.2668119e+000  1.5638429e+000
  1.9376202e+000  3.5142779e+000  1.8199311e+000  2.4239430e+000
  5.6227816e-001  7.7019672e-001  6.0595567e-001  6.4614352e-001
  7.8995772e-001  7.7636252e-001  5.2829133e-001  6.9820386e-001
  8.9913049e-001  1.5576497e+000  1.1397104e+000  1.1988302e+000
  1.5053016e+000  1.9351856e+000  1.7754740e+000  1.7386537e+000
  1.1932594e+000  9.3591476e+000  1.4944285e+000  4.0156119e+000
  2.7858865e-001  1.9385622e-001  2.1429573e-001  2.2891353e-001
  4.5775804e-002  1.8359712e-002  2.5098689e-002  2.9744735e-002
  7.5944577e-001  6.5762228e-001  5.0845668e-001  6.4184158e-001
  2.8432108e+000  2.8385197e+000  2.5542659e+000  2.7453321e+000
  1.9634034e+000  3.7297793e+000  3.4100490e+000  3.0344106e+000
  6.0963389e-001  1.4752292e+000  1.2292761e+000  1.1047131e+000
  1.2471150e+000  1.7544074e+000  2.1755446e+000  1.7256890e+000
  1.0804110e+000  1.1665173e+000  8.6304445e-001  1.0366576e+000
  1.9834387e+001  1.6789344e+001  1.2936670e+001  1.6520134e+001
  1.5722757e+000  9.3073506e-001  1.3037910e+000  1.2689339e+000
  5.4916235e-001  3.5162793e-001  5.5980000e-001  4.8686343e-001
  1.5577474e+000  3.3585089e+000  1.2558811e+000  2.0573791e+000
  9.3969820e-001  1.3340468e+000  1.1189086e+000  1.1308845e+000
  7.6126460e-001  1.1487156e+000  7.4669178e-001  8.8555732e-001
  1.3196455e-001  7.1907692e-002  1.1252597e-001  1.0546607e-001
  1.7534670e+000  2.0123413e+000  2.5052858e+000  2.0903647e+000
  1.4053839e+000  1.4236035e+000  1.2007904e+000  1.3432592e+000
  1.8192943e+000  1.4676675e+000  1.3660427e+000  1.5510015e+000
  4.4002256e-001  4.7065346e-001  5.8844639e-001  4.9970747e-001
  1.6290951e+000  1.3315523e+000  9.1148516e-001  1.2907108e+000
  9.0540221e-001  8.5756531e-001  1.4147189e+000  1.0592288e+000
  7.9309043e-001  7.9155939e-001  1.3627407e+000  9.8246352e-001
  4.5168733e-001  2.0624438e-001  2.2994629e-001  2.9595933e-001
  4.8292131e-001  2.8315965e+000  7.9037680e-001  1.3682982e+000
  5.1489727e-001  6.4681708e-001  7.0700941e-001  6.2290792e-001
  1.4354107e-001  3.3327357e-002  4.4955311e-002  7.3941247e-002
  1.6590945e+000  2.4214575e+000  2.2762741e+000  2.1189420e+000
  1.2279289e+000  1.3439320e+000  1.0060939e+000  1.1926516e+000
  1.0108208e+000  2.7961813e+000  1.1194608e+000  1.6421543e+000
  1.7215637e+000  2.3841029e+000  2.9085596e+000  2.3380754e+000
  1.1090272e+000  1.6853262e+000  1.4634688e+000  1.4192741e+000
  9.3353975e-001  1.3103791e+000  1.0389942e+000  1.0943043e+000
  3.9428520e+000  4.0210566e+000  4.9168473e+000  4.2935853e+000
  1.6725909e+000  1.5531265e+000  1.7062580e+000  1.6439918e+000
  1.4603143e+000  1.7752683e+000  1.4527294e+000  1.5627707e+000
  8.0009806e-001  7.1603695e-001  4.0201123e-001  6.3938208e-001
  9.5457797e-001  2.3062281e+000  9.6877381e-001  1.4098600e+000
  8.7767107e-001  1.0463974e+000  6.0171621e-001  8.4192824e-001
  9.9798715e-001  1.0105432e+000  1.7401084e+000  1.2495462e+000
  1.2506574e+000  1.5608965e+000  1.5607623e+000  1.4574387e+000
  8.2610158e-001  2.0387913e+000  1.1346817e+000  1.3331915e+000
  2.8012982e-001  1.6321407e-002  2.1632564e-002  1.0602793e-001
  1.4939412e+000  9.1976916e-001  1.1820085e+000  1.1985729e+000
  1.8231245e+000  2.7509220e+000  2.6011236e+000  2.3917234e+000
  1.5313074e+000  1.9702084e+000  3.0346738e+000  2.1787298e+000
  1.4061119e+000  1.3952163e+000  1.1762874e+000  1.3258719e+000
  5.3895425e-001  6.2314310e-001  7.9593182e-001  6.5267639e-001
  1.5145741e+000  1.5501422e+000  1.3779785e+000  1.4808983e+000
  1.5294866e+000  6.1069512e+000  1.7802941e+000  3.1389106e+000
  1.2380109e-001  1.2801718e+000  1.1110049e+000  8.3832596e-001
  3.1864134e+000  4.3870560e+000  3.5523024e+000  3.7085906e+000
  6.3385111e-001  7.2706378e-001  7.9886214e-001  7.1992568e-001
  4.5136821e-001  9.2322525e-001  7.7643222e-001  7.1700856e-001
  9.1052611e-001  7.4271897e-001  9.4016274e-001  8.6446927e-001
  4.3874663e-001  3.5995989e-001  3.4345594e-001  3.8072082e-001
  1.5129114e+000  1.4922315e+000  1.8118682e+000  1.6056704e+000
  1.0466799e+000  3.2895357e+000  2.8688392e+000  2.4016849e+000
  5.5168076e+000  9.0534187e+000  6.5883965e+000  7.0528743e+000
  1.3643386e+000  1.1602460e+000  1.0033975e+000  1.1759940e+000
  8.4404508e-001  1.0156567e+000  7.6206616e-001  8.7392264e-001
  7.8770455e-001  1.3265875e+000  8.9809717e-001  1.0041298e+000
  6.4693697e+000  9.6021889e-001  8.0648917e-001  2.7453592e+000
  1.6613750e+000  2.3929116e+000  1.8888024e+000  1.9810296e+000
  7.1723323e-002  6.1610254e-002  6.4372836e-002  6.5902138e-002
  5.6540211e-001  7.5176372e-001  5.4202904e-001  6.1973162e-001
  2.2399876e+000  2.8030602e+000  2.7221417e+000  2.5883965e+000
  3.5137963e-001  9.3052604e-002  3.0187230e-001  2.4876818e-001
  4.8391080e-001  7.3505962e-001  7.1998818e-001  6.4631954e-001
  6.3430761e-001  7.2516294e-001  4.9837438e-001  6.1928164e-001
  8.7907698e-001  7.3989509e-001  1.4972902e+000  1.0387541e+000
  6.5621693e+000  8.4093498e+000  5.5810977e+000  6.8508722e+000
  5.6225683e-001  9.9224667e-001  8.7468910e-001  8.0973087e-001
  8.7586731e-001  8.5972239e-001  1.3214921e+000  1.0190273e+000
  8.0903779e-001  1.1716959e+000  8.6573905e-001  9.4882423e-001
  2.7998756e-001  5.0658252e-001  2.5877758e-001  3.4844922e-001
  1.5998303e+000  1.7466415e+000  2.2081876e+000  1.8515532e+000
  1.9394469e+000  2.1081758e+000  1.9576379e+000  2.0017535e+000
  2.0865618e+000  2.1081689e+000  2.7424307e+000  2.3123871e+000
  5.2512177e+000  5.6989548e+000  7.0031933e+000  5.9844553e+000
  1.0099675e+000  9.7557828e-001  9.6933334e-001  9.8495972e-001
  3.2442537e-001  5.4899359e-001  4.8545055e-001  4.5295650e-001
  3.4869379e+000  2.5086525e+000  2.9545674e+000  2.9833859e+000
  5.9764339e-001  6.8525057e-001  8.5706644e-001  7.1332014e-001
  2.4585406e+000  3.9734844e+000  2.2095576e+000  2.8805275e+000
  8.8180979e-001  7.6125825e-001  7.3569857e-001  7.9292220e-001
  7.6258605e-002  6.9303586e-002  7.1196530e-002  7.2252907e-002
  1.4217018e+000  8.7985347e-001  7.6220537e-001  1.0212536e+000
  1.0452357e+000  1.6390713e+000  1.2968671e+000  1.3270580e+000
  4.6037054e-001  5.0864587e-001  3.3659474e-001  4.3520372e-001
  4.7142939e+000  3.2562916e+000  2.9897178e+000  3.6534344e+000
  3.5949574e+000  2.6077497e+000  4.3944876e+000  3.5323983e+000
  1.0605182e+000  1.0518495e+000  5.3670808e-001  8.8302525e-001
  6.4477283e-001  6.5164844e-001  7.8000269e-001  6.9214132e-001
  2.9068592e+000  3.4711473e+000  2.4719301e+000  2.9499789e+000
  2.0910024e+000  1.6684390e+000  1.7563037e+000  1.8385817e+000
  1.5414636e+000  6.6551491e+001  7.3722843e-001  2.2943394e+001
  2.5484770e+000  1.9010246e+000  2.6687977e+000  2.3727664e+000
  3.9362247e+000  4.4670353e+000  3.7359187e+000  4.0463929e+000
  1.6257884e-001  7.4595653e-002  5.5193492e-002  9.7455996e-002
  1.8339395e+000  2.1340750e+000  1.6183760e+000  1.8621302e+000
  8.0275475e-001  1.4552094e+000  6.6874668e-001  9.7557029e-001
  1.1868933e+000  1.8281964e+000  1.0752410e+000  1.3634436e+000
  5.3766271e-001  6.2742847e-001  6.2888616e-001  5.9799245e-001
  1.3815845e+000  2.6174542e+000  2.9093385e+000  2.3027924e+000
  1.3786148e+000  1.5136272e+000  1.3108258e+000  1.4010226e+000
  8.3868580e-002  6.8143736e-002  5.4916391e-002  6.8976236e-002
  1.7689443e-001  1.0988540e-001  8.5264827e-002  1.2401488e-001
  5.9856770e-001  6.8559985e-001  7.9566777e-001  6.9327844e-001
  5.9115114e-001  5.0803841e-001  6.1026066e-001  5.6981674e-001
  6.5387407e-001  1.5369497e+000  1.6017155e+000  1.2641798e+000
  1.3256319e+000  1.1061295e+000  1.5497608e+000  1.3271741e+000
  7.5866968e-002  3.2719495e-002  3.4368197e-002  4.7651553e-002
  9.0000092e-001  1.3208977e+000  1.1319524e+000  1.1176170e+000
  8.1400751e+000  7.1056980e+000  3.4296886e+000  6.2251539e+000
  5.0011655e-001  6.9525997e-001  4.4972839e-001  5.4836830e-001
  1.0121740e+000  1.0572776e+000  1.0738433e+000  1.0477650e+000
  1.5726248e-001  5.4787732e-002  5.5294512e-002  8.9114909e-002
  6.7565024e-001  1.0945298e+000  9.3398176e-001  9.0138727e-001
  6.2657049e-001  5.9311983e-001  4.9992379e-001  5.7320470e-001
  2.2518033e-001  1.4660663e-001  1.9208005e-001  1.8795567e-001
  9.1918858e-001  1.2881453e+000  1.3439437e+000  1.1837592e+000
  8.2555740e-001  6.4296277e-001  6.9114875e-001  7.1988964e-001
  9.8965824e-001  5.3377815e-001  4.7905711e-001  6.6749783e-001
